x,y,dbmsnr,hzbnr01,region,land_height,mp_height,bottom_line,t_measuring_depth,date,day,month,year,gw-level,yr_max,yr_max_dist,yr_min,yr_min_dist,yr_avg,yr_avg_dist,yr_avg_abs(dist),temp
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.1990,1,2,1990,114.37,114.45,0.08,113.58,0.79,0.87,113.5,113.5,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.1990,1,3,1990,114.4,114.45,0.05,113.58,0.82,0.87,113.53,113.53,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.1990,1,4,1990,114.43,114.45,0.02,113.58,0.85,0.87,113.56,113.56,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.1990,1,5,1990,114.38,114.45,0.07,113.58,0.8,0.87,113.50999999999999,113.50999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.1990,1,6,1990,114.24,114.45,0.21,113.58,0.66,0.87,113.36999999999999,113.36999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.1990,1,7,1990,114.02,114.45,0.43,113.58,0.44,0.87,113.14999999999999,113.14999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.1990,1,8,1990,113.72,114.45,0.73,113.58,0.14,0.87,112.85,112.85,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.1990,1,9,1990,113.6,114.45,0.85,113.58,0.02,0.87,112.72999999999999,112.72999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.1990,1,10,1990,113.69,114.45,0.76,113.58,0.11,0.87,112.82,112.82,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.1990,1,11,1990,113.83,114.45,0.62,113.58,0.25,0.87,112.96,112.96,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.1990,1,12,1990,113.94,114.45,0.51,113.58,0.36,0.87,113.07,113.07,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.1991,1,1,1991,114.11,114.59,0.48,114.01,0.1,0.58,113.53,113.53,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.1991,1,2,1991,114.22,114.59,0.37,114.01,0.21,0.58,113.64,113.64,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.1991,1,3,1991,114.3,114.59,0.29,114.01,0.29,0.58,113.72,113.72,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.1991,1,4,1991,114.38,114.59,0.21,114.01,0.37,0.58,113.8,113.8,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.1991,1,5,1991,114.48,114.59,0.11,114.01,0.47,0.58,113.9,113.9,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.1991,1,6,1991,114.57,114.59,0.02,114.01,0.56,0.58,113.99,113.99,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.1991,1,7,1991,114.43,114.59,0.16,114.01,0.42,0.58,113.85000000000001,113.85000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.1991,1,8,1991,114.28,114.59,0.31,114.01,0.27,0.58,113.7,113.7,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.1991,1,9,1991,114.04,114.59,0.55,114.01,0.03,0.58,113.46000000000001,113.46000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.1991,1,10,1991,114.02,114.59,0.57,114.01,0.01,0.58,113.44,113.44,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.1991,1,11,1991,114.13,114.59,0.46,114.01,0.12,0.58,113.55,113.55,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.1991,1,12,1991,114.35,114.59,0.24,114.01,0.34,0.58,113.77,113.77,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.1992,1,1,1992,114.74,115.09,0.35,113.73,1.01,1.36,113.38,113.38,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.1992,1,2,1992,114.85,115.09,0.24,113.73,1.12,1.36,113.49,113.49,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.1992,1,3,1992,114.89,115.09,0.2,113.73,1.16,1.36,113.53,113.53,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.1992,1,4,1992,115.06,115.09,0.03,113.73,1.33,1.36,113.7,113.7,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.1992,1,5,1992,114.89,115.09,0.2,113.73,1.16,1.36,113.53,113.53,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.1992,1,6,1992,114.7,115.09,0.39,113.73,0.97,1.36,113.34,113.34,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.1992,1,7,1992,114.38,115.09,0.71,113.73,0.65,1.36,113.02,113.02,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.1992,1,8,1992,113.94,115.09,1.15,113.73,0.21,1.36,112.58,112.58,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.1992,1,9,1992,113.75,115.09,1.34,113.73,0.02,1.36,112.39,112.39,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.1992,1,10,1992,113.77,115.09,1.32,113.73,0.04,1.36,112.41,112.41,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.1992,1,11,1992,113.88,115.09,1.21,113.73,0.15,1.36,112.52,112.52,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.1992,1,12,1992,114.22,115.09,0.87,113.73,0.49,1.36,112.86,112.86,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.1993,1,1,1993,114.55,114.79,0.24,113.76,0.79,1.03,113.52,113.52,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.1993,1,2,1993,114.64,114.79,0.15,113.76,0.88,1.03,113.61,113.61,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.1993,1,3,1993,114.74,114.79,0.05,113.76,0.98,1.03,113.71,113.71,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.1993,1,4,1993,114.74,114.79,0.05,113.76,0.98,1.03,113.71,113.71,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.1993,1,5,1993,114.56,114.79,0.23,113.76,0.8,1.03,113.53,113.53,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.1993,1,6,1993,114.3,114.79,0.49,113.76,0.54,1.03,113.27,113.27,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.1993,1,7,1993,114.08,114.79,0.71,113.76,0.32,1.03,113.05,113.05,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.1993,1,8,1993,113.83,114.79,0.96,113.76,0.07,1.03,112.8,112.8,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.1993,1,9,1993,113.79,114.79,1.0,113.76,0.03,1.03,112.76,112.76,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.1993,1,10,1993,113.89,114.79,0.9,113.76,0.13,1.03,112.86,112.86,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.1993,1,11,1993,114.03,114.79,0.76,113.76,0.27,1.03,113.0,113.0,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.1993,1,12,1993,114.28,114.79,0.51,113.76,0.52,1.03,113.25,113.25,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.1994,1,1,1994,114.92,115.22,0.3,114.16,0.76,1.06,113.86,113.86,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.1994,1,2,1994,114.98,115.22,0.24,114.16,0.82,1.06,113.92,113.92,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.1994,1,3,1994,114.92,115.22,0.3,114.16,0.76,1.06,113.86,113.86,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.1994,1,4,1994,115.04,115.22,0.18,114.16,0.88,1.06,113.98,113.98,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.1994,1,5,1994,115.15,115.22,0.07,114.16,0.99,1.06,114.09,114.09,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.1994,1,6,1994,115.07,115.22,0.15,114.16,0.91,1.06,114.00999999999999,114.00999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.1994,1,7,1994,114.8,115.22,0.42,114.16,0.64,1.06,113.74,113.74,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.1994,1,8,1994,114.36,115.22,0.86,114.16,0.2,1.06,113.3,113.3,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.1994,1,9,1994,114.19,115.22,1.03,114.16,0.03,1.06,113.13,113.13,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.1994,1,10,1994,114.22,115.22,1.0,114.16,0.06,1.06,113.16,113.16,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.1994,1,11,1994,114.38,115.22,0.84,114.16,0.22,1.06,113.32,113.32,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.1994,1,12,1994,114.54,115.22,0.68,114.16,0.38,1.06,113.48,113.48,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.1995,1,1,1995,114.69,115.32,0.63,114.2,0.49,1.12,113.57,113.57,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.1995,1,2,1995,114.78,115.32,0.54,114.2,0.58,1.12,113.66,113.66,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.1995,1,3,1995,115.09,115.32,0.23,114.2,0.89,1.12,113.97,113.97,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.1995,1,4,1995,115.21,115.32,0.11,114.2,1.01,1.12,114.08999999999999,114.08999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.1995,1,5,1995,115.17,115.32,0.15,114.2,0.97,1.12,114.05,114.05,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.1995,1,6,1995,115.22,115.32,0.1,114.2,1.02,1.12,114.1,114.1,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.1995,1,7,1995,114.82,115.32,0.5,114.2,0.62,1.12,113.69999999999999,113.69999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.1995,1,8,1995,114.31,115.32,1.01,114.2,0.11,1.12,113.19,113.19,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.1995,1,9,1995,114.34,115.32,0.98,114.2,0.14,1.12,113.22,113.22,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.1995,1,10,1995,114.48,115.32,0.84,114.2,0.28,1.12,113.36,113.36,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.1995,1,11,1995,114.56,115.32,0.76,114.2,0.36,1.12,113.44,113.44,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.1995,1,12,1995,114.7,115.32,0.62,114.2,0.5,1.12,113.58,113.58,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.1996,1,1,1996,115.28,116.19,0.91,114.97,0.31,1.22,114.06,114.06,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.1996,1,2,1996,115.35,116.19,0.84,114.97,0.38,1.22,114.13,114.13,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.1996,1,3,1996,115.49,116.19,0.7,114.97,0.52,1.22,114.27,114.27,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.1996,1,4,1996,116.0,116.19,0.19,114.97,1.03,1.22,114.78,114.78,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.1996,1,5,1996,115.76,116.19,0.43,114.97,0.79,1.22,114.54,114.54,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.1996,1,6,1996,115.49,116.19,0.7,114.97,0.52,1.22,114.27,114.27,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.1996,1,7,1996,115.19,116.19,1.0,114.97,0.22,1.22,113.97,113.97,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.1996,1,8,1996,115.04,116.19,1.15,114.97,0.07,1.22,113.82000000000001,113.82000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.1996,1,9,1996,115.13,116.19,1.06,114.97,0.16,1.22,113.91,113.91,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.1996,1,10,1996,115.29,116.19,0.9,114.97,0.32,1.22,114.07000000000001,114.07000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.1996,1,11,1996,115.19,116.19,1.0,114.97,0.22,1.22,113.97,113.97,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.1996,1,12,1996,115.12,116.19,1.07,114.97,0.15,1.22,113.9,113.9,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.1997,1,1,1997,115.07,115.63,0.56,114.74,0.33,0.89,114.17999999999999,114.17999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.1997,1,2,1997,115.12,115.63,0.51,114.74,0.38,0.89,114.23,114.23,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.1997,1,3,1997,115.18,115.63,0.45,114.74,0.44,0.89,114.29,114.29,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.1997,1,4,1997,115.34,115.63,0.29,114.74,0.6,0.89,114.45,114.45,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.1997,1,5,1997,115.2,115.63,0.43,114.74,0.46,0.89,114.31,114.31,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.1997,1,6,1997,115.12,115.63,0.51,114.74,0.38,0.89,114.23,114.23,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.1997,1,7,1997,115.44,115.63,0.19,114.74,0.7,0.89,114.55,114.55,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.1997,1,8,1997,115.31,115.63,0.32,114.74,0.57,0.89,114.42,114.42,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.1997,1,9,1997,114.91,115.63,0.72,114.74,0.17,0.89,114.02,114.02,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.1997,1,10,1997,114.79,115.63,0.84,114.74,0.05,0.89,113.9,113.9,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.1997,1,11,1997,114.78,115.63,0.85,114.74,0.04,0.89,113.89,113.89,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.1997,1,12,1997,114.95,115.63,0.68,114.74,0.21,0.89,114.06,114.06,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.1998,1,1,1998,115.06,115.15,0.09,114.28,0.78,0.87,114.19,114.19,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.1998,1,2,1998,115.05,115.15,0.1,114.28,0.77,0.87,114.17999999999999,114.17999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.1998,1,3,1998,115.02,115.15,0.13,114.28,0.74,0.87,114.14999999999999,114.14999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.1998,1,4,1998,114.97,115.15,0.18,114.28,0.69,0.87,114.1,114.1,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.1998,1,5,1998,114.84,115.15,0.31,114.28,0.56,0.87,113.97,113.97,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.1998,1,6,1998,114.64,115.15,0.51,114.28,0.36,0.87,113.77,113.77,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.1998,1,7,1998,114.48,115.15,0.67,114.28,0.2,0.87,113.61,113.61,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.1998,1,8,1998,114.34,115.15,0.81,114.28,0.06,0.87,113.47,113.47,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.1998,1,9,1998,114.51,115.15,0.64,114.28,0.23,0.87,113.64,113.64,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.1998,1,10,1998,114.79,115.15,0.36,114.28,0.51,0.87,113.92,113.92,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.1998,1,11,1998,115.0,115.15,0.15,114.28,0.72,0.87,114.13,114.13,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.1998,1,12,1998,115.11,115.15,0.04,114.28,0.83,0.87,114.24,114.24,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.1999,1,1,1999,115.13,115.44,0.31,114.56,0.57,0.88,114.25,114.25,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.1999,1,2,1999,115.2,115.44,0.24,114.56,0.64,0.88,114.32000000000001,114.32000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.1999,1,3,1999,115.39,115.44,0.05,114.56,0.83,0.88,114.51,114.51,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.1999,1,4,1999,115.29,115.44,0.15,114.56,0.73,0.88,114.41000000000001,114.41000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.1999,1,5,1999,115.21,115.44,0.23,114.56,0.65,0.88,114.33,114.33,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.1999,1,6,1999,114.97,115.44,0.47,114.56,0.41,0.88,114.09,114.09,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.1999,1,7,1999,114.93,115.44,0.51,114.56,0.37,0.88,114.05000000000001,114.05000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.1999,1,8,1999,114.68,115.44,0.76,114.56,0.12,0.88,113.80000000000001,113.80000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.1999,1,9,1999,114.62,115.44,0.82,114.56,0.06,0.88,113.74000000000001,113.74000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.1999,1,10,1999,114.58,115.44,0.86,114.56,0.02,0.88,113.7,113.7,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.1999,1,11,1999,114.66,115.44,0.78,114.56,0.1,0.88,113.78,113.78,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.1999,1,12,1999,114.79,115.44,0.65,114.56,0.23,0.88,113.91000000000001,113.91000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2000,1,1,2000,114.89,115.71,0.82,114.08,0.81,1.63,113.26,113.26,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2000,1,2,2000,115.18,115.71,0.53,114.08,1.1,1.63,113.55000000000001,113.55000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2000,1,3,2000,115.25,115.71,0.46,114.08,1.17,1.63,113.62,113.62,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2000,1,4,2000,115.59,115.71,0.12,114.08,1.51,1.63,113.96000000000001,113.96000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2000,1,5,2000,115.24,115.71,0.47,114.08,1.16,1.63,113.61,113.61,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2000,1,6,2000,114.73,115.71,0.98,114.08,0.65,1.63,113.10000000000001,113.10000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2000,1,7,2000,114.38,115.71,1.33,114.08,0.3,1.63,112.75,112.75,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2000,1,8,2000,114.19,115.71,1.52,114.08,0.11,1.63,112.56,112.56,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2000,1,9,2000,114.12,115.71,1.59,114.08,0.04,1.63,112.49000000000001,112.49000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2000,1,10,2000,114.18,115.71,1.53,114.08,0.1,1.63,112.55000000000001,112.55000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2000,1,11,2000,114.26,115.71,1.45,114.08,0.18,1.63,112.63000000000001,112.63000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2000,1,12,2000,114.33,115.71,1.38,114.08,0.25,1.63,112.7,112.7,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2001,1,1,2001,114.45,114.73,0.28,113.75,0.7,0.98,113.47,113.47,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2001,1,2,2001,114.54,114.73,0.19,113.75,0.79,0.98,113.56,113.56,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2001,1,3,2001,114.61,114.73,0.12,113.75,0.86,0.98,113.63,113.63,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2001,1,4,2001,114.71,114.73,0.02,113.75,0.96,0.98,113.72999999999999,113.72999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2001,1,5,2001,114.61,114.73,0.12,113.75,0.86,0.98,113.63,113.63,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2001,1,6,2001,114.35,114.73,0.38,113.75,0.6,0.98,113.36999999999999,113.36999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2001,1,7,2001,114.07,114.73,0.66,113.75,0.32,0.98,113.08999999999999,113.08999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2001,1,8,2001,113.87,114.73,0.86,113.75,0.12,0.98,112.89,112.89,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2001,1,9,2001,113.85,114.73,0.88,113.75,0.1,0.98,112.86999999999999,112.86999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2001,1,10,2001,113.98,114.73,0.75,113.75,0.23,0.98,113.0,113.0,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2001,1,11,2001,114.06,114.73,0.67,113.75,0.31,0.98,113.08,113.08,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2001,1,12,2001,114.16,114.73,0.57,113.75,0.41,0.98,113.17999999999999,113.17999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2002,1,1,2002,114.24,114.64,0.4,113.72,0.52,0.92,113.32,113.32,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2002,1,2,2002,114.31,114.64,0.33,113.72,0.59,0.92,113.39,113.39,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2002,1,3,2002,114.42,114.64,0.22,113.72,0.7,0.92,113.5,113.5,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2002,1,4,2002,114.61,114.64,0.03,113.72,0.89,0.92,113.69,113.69,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2002,1,5,2002,114.52,114.64,0.12,113.72,0.8,0.92,113.6,113.6,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2002,1,6,2002,114.32,114.64,0.32,113.72,0.6,0.92,113.39999999999999,113.39999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2002,1,7,2002,113.94,114.64,0.7,113.72,0.22,0.92,113.02,113.02,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2002,1,8,2002,113.8,114.64,0.84,113.72,0.08,0.92,112.88,112.88,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2002,1,9,2002,113.76,114.64,0.88,113.72,0.04,0.92,112.84,112.84,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2002,1,10,2002,113.92,114.64,0.72,113.72,0.2,0.92,113.0,113.0,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2002,1,11,2002,114.09,114.64,0.55,113.72,0.37,0.92,113.17,113.17,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2002,1,12,2002,114.33,114.64,0.31,113.72,0.61,0.92,113.41,113.41,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2003,1,1,2003,114.67,115.03,0.36,113.75,0.92,1.28,113.39,113.39,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2003,1,2,2003,115.01,115.03,0.02,113.75,1.26,1.28,113.73,113.73,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2003,1,3,2003,114.97,115.03,0.06,113.75,1.22,1.28,113.69,113.69,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2003,1,4,2003,114.89,115.03,0.14,113.75,1.14,1.28,113.61,113.61,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2003,1,5,2003,114.7,115.03,0.33,113.75,0.95,1.28,113.42,113.42,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2003,1,6,2003,114.6,115.03,0.43,113.75,0.85,1.28,113.32,113.32,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2003,1,7,2003,114.22,115.03,0.81,113.75,0.47,1.28,112.94,112.94,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2003,1,8,2003,113.92,115.03,1.11,113.75,0.17,1.28,112.64,112.64,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2003,1,9,2003,113.79,115.03,1.24,113.75,0.04,1.28,112.51,112.51,
